id_product;energy_100g;fat_100g;saturated_fat_100g;carbohydrates_100g;sugars_100g;proteins_100g;nutrition_score_fr_100g;energy_kcal_100g;ecoscore_score
1358191;316.0;3.3;2.2;4.4;4.4;7.0;-2.0;75.0;83
859472;372.0;0.3;0.1;19.6;12.0;1.1;2.0;89.0;79
1073228;573.0;11.0;4.4;2.5;0.5;5.5;5.0;137.0;79
2561793;1100.0;26.0;4.5;9.0;6.0;0.7;13.0;;
1092322;1084.0;22.1;9.1;0.9;0.8;15.6;12.0;259.0;20
1028742;483.0;8.9;0.5;3.3;2.0;5.2;11.0;117.0;59
1810532;1343.0;0.0;0.0;79.3;69.5;0.0;14.0;321.0;
2033284;914.0;30.0;0.9;33.7;3.0;12.7;;216.0;
1514579;2368.0;35.0;22.6;53.5;53.3;8.7;28.0;566.0;38
1060125;837.0;17.0;1.2;7.2;3.8;4.2;7.0;;
1379828;502.0;3.7;3.2;20.5;10.2;1.2;6.0;120.0;
1287441;2242.0;34.0;3.1;50.0;0.5;5.5;9.0;;72
1123299;1092.0;0.5;0.1;64.0;60.0;0.4;13.0;261.0;80
1044813;1700.0;0.0;0.0;100.0;100.0;0.0;15.0;400.0;114
1052987;1849.0;18.0;4.8;47.0;2.4;18.0;11.0;442.0;79
1105227;2092.0;26.8;16.9;55.4;28.9;6.9;19.0;501.0;54
1118500;2188.0;27.2;13.3;61.5;35.0;7.0;23.0;523.0;46
1090969;203.0;0.0;0.0;11.0;11.0;0.5;5.0;;79
1307618;941.0;0.0;0.0;55.0;55.0;0.06;8.0;225.0;73
1320991;1007.0;13.7;9.8;26.2;25.6;2.6;17.0;241.0;81
1320678;968.0;14.8;9.3;22.0;20.2;2.4;15.0;;81
1320989;958.0;11.9;10.9;28.9;25.3;1.6;17.0;;71
1090620;3043.0;82.0;61.0;0.0;0.0;0.5;19.0;740.0;54
1013308;2280.0;32.0;19.0;56.0;55.0;7.0;27.0;545.0;29
1003013;213.0;0.2;0.0;7.5;6.8;4.4;0.0;;76
1132867;706.0;8.8;;1.0;;21.4;;;28
1132866;538.0;4.0;1.0;0.5;0.5;23.0;-3.0;128.0;25
1016784;1657.0;8.6;4.0;72.8;36.0;5.5;16.0;396.0;74
1016766;2063.0;22.1;12.4;64.8;32.2;6.7;21.0;;40
2034507;508.0;4.9;3.2;15.6;11.9;2.3;3.0;121.0;79
1136100;1455.0;1.8;0.1;67.0;3.5;13.0;-5.0;343.0;90
1287805;3404.0;92.0;13.0;0.0;0.0;0.0;6.0;828.0;54
1191655;56.0;0.1;0.0;2.7;2.7;0.6;-5.0;13.0;
1191721;364.0;4.0;0.6;5.1;1.5;6.2;-1.0;;
1115079;925.0;15.0;3.3;0.0;0.0;22.0;4.0;221.0;18
1263199;243.0;0.0;0.0;13.1;12.6;0.3;15.0;243.0;9
1000923;705.0;0.5;0.1;38.0;38.0;0.5;6.0;166.0;70
1096288;861.0;10.0;6.6;17.0;0.8;11.5;12.0;;81
1133493;777.0;10.4;;20.5;;2.1;;186.0;95
2523734;212.0;1.4;0.2;7.7;5.0;1.3;0.0;;86
997877;1885.0;26.0;12.0;50.0;27.0;5.9;22.0;;32
1150516;67.0;0.23;0.042;0.6;0.33;1.4;-4.0;15.95;79
1008149;146.0;1.4;0.7;5.0;0.6;0.6;3.0;35.0;
1091472;276.0;1.0;0.2;10.5;5.0;2.5;-2.0;66.0;99
1533942;1360.0;8.3;7.8;58.0;48.0;2.2;15.0;323.0;
1183147;2510.0;47.0;9.0;23.0;4.0;20.0;15.0;600.0;
1533764;1673.0;4.7;1.0;79.0;10.0;8.0;11.0;395.0;72
1004081;1138.0;4.8;0.4;45.0;7.3;9.1;-2.0;272.0;75
1358364;198.0;0.1;0.0;10.7;10.7;0.7;5.0;;9
1118152;1582.0;5.8;0.6;65.0;4.9;12.0;0.0;378.0;104
1079502;1113.0;21.5;17.0;1.1;0.5;17.0;12.0;266.0;29
256110;17.0;0.1;0.1;0.5;0.5;0.3;;;94
1320869;193.0;1.55;1.0;4.8;4.8;3.2;0.0;;79
1066415;1561.0;29.0;21.0;1.0;0.0;27.0;12.0;373.0;56
1067693;243.0;1.2;0.2;11.0;4.1;0.8;0.0;58.0;77
997883;2146.0;27.0;16.0;58.0;28.0;7.0;22.0;513.0;56
1105369;1895.0;22.0;3.0;58.0;30.0;5.3;14.0;453.0;33
1117499;362.0;3.9;0.4;12.1;6.9;0.7;4.0;87.0;85
1320139;360.0;0.5;0.17;19.0;17.4;0.5;-2.0;86.0;79
1014072;1385.0;0.0;0.0;72.2;51.9;9.3;9.0;;
1339095;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
1013617;2186.0;34.0;20.0;42.0;39.0;7.3;24.0;526.0;26
1203430;1105.0;24.0;9.8;2.8;2.1;11.0;17.0;267.0;79
1025493;518.0;3.1;1.8;0.7;0.7;23.0;4.0;;22
1299432;1518.0;2.9;0.9;74.0;44.0;8.3;13.0;358.0;63
1319756;1715.0;10.0;0.9;66.0;5.0;10.0;0.0;410.0;77
1013618;2301.0;;20.0;;54.0;5.3;;550.0;29
1851788;1393.0;0.5;0.1;80.0;68.0;3.5;14.0;333.0;68
1001106;264.0;0.5;0.2;13.0;12.0;0.5;-4.0;63.0;79
2067233;2196.0;30.0;13.0;57.0;31.0;5.6;24.0;524.0;42
1091582;1310.0;29.0;21.0;11.0;11.0;2.1;15.0;313.0;69
806983;2218.0;31.6;19.9;53.1;49.5;4.6;21.0;530.0;36
1135806;498.0;2.2;0.9;17.0;2.8;7.1;0.0;118.0;97
1138746;;8.0;5.4;4.5;3.2;;;;
1337572;2000.0;50.3;3.7;5.8;3.6;0.5;18.0;478.0;75
1109963;558.0;7.9;1.3;1.1;0.8;13.0;-4.0;134.0;79
1413115;488.0;3.5;2.0;18.0;14.7;3.0;5.0;116.0;
1121500;502.0;4.5;0.5;13.0;2.7;6.9;4.0;120.0;13
1135913;2284.0;48.0;19.0;1.5;1.0;27.0;26.0;546.0;21
1046548;1816.0;14.0;2.0;56.0;15.0;17.0;0.0;434.0;39
1191911;172.0;0.0;0.0;8.9;7.9;0.8;1.0;41.0;43
1718284;2117.0;25.4;10.1;60.1;53.6;9.4;24.0;506.0;36
1850071;233.0;0.0;0.0;12.0;11.0;0.8;15.0;55.0;17
1847616;1674.0;13.0;5.8;66.0;48.0;3.3;18.0;398.0;45
1027315;1497.0;0.5;0.1;83.5;52.7;3.5;14.0;352.0;74
1115831;264.0;2.0;1.0;5.0;5.0;1.0;;63.0;
997829;2092.0;27.0;12.0;55.0;6.4;9.0;22.0;500.0;61
1103228;2256.0;31.0;19.0;57.0;56.0;7.5;27.0;;20
1025126;448.0;2.0;0.6;1.0;1.0;21.0;3.0;;20
1078088;2105.0;25.1;3.5;53.8;2.2;13.0;10.0;503.0;72
998226;280.0;2.5;0.4;8.5;6.3;1.4;1.0;67.0;
1118427;1477.0;4.7;0.8;72.0;51.0;4.9;14.0;353.0;93
1214662;1857.0;18.0;7.1;67.0;25.0;5.4;16.0;443.0;29
1066985;1567.0;14.8;8.6;50.2;15.5;8.1;15.0;;59
1027345;1389.0;0.5;0.1;75.2;43.3;6.6;13.0;332.0;69
1714429;176.0;0.0;0.0;10.6;10.6;0.0;14.0;42.0;
1102281;1529.0;12.6;6.0;53.0;17.3;8.8;15.0;;79
1012599;296.0;0.1;0.0;16.0;16.0;0.3;-3.0;70.0;79
1088960;58.0;0.5;0.1;2.0;0.5;1.0;9.0;14.0;
1027402;1477.0;0.5;0.1;80.9;51.2;5.5;14.0;353.0;
2321977;1615.0;0.2;0.2;95.0;82.0;0.0;14.0;386.0;66
1118283;1933.0;26.4;3.7;46.9;32.0;8.1;17.0;462.0;61
1174162;1778.0;17.7;8.5;54.6;1.1;7.7;8.0;424.0;84
1734867;2026.0;23.5;6.1;55.1;23.0;9.7;12.0;484.0;19
1007356;1451.0;2.8;0.6;68.0;3.5;9.0;0.0;347.0;76
1097616;469.0;2.6;1.0;1.0;0.8;20.9;3.0;111.0;50
1043837;1657.0;20.2;11.5;45.7;9.0;9.0;19.0;396.0;
1032622;1360.0;0.0;;76.0;;5.5;;;74
1592364;209.0;0.1;0.0;11.0;9.3;0.2;;50.0;79
2034866;1636.0;1.2;0.1;84.1;17.0;8.0;;;
1066980;1135.0;3.8;0.4;46.4;5.8;8.5;-2.0;269.0;73
1095414;120.0;0.5;0.1;6.5;6.5;0.5;9.0;;75
1088921;1134.0;25.0;1.8;2.6;1.6;5.9;12.0;271.0;56
1081147;64.0;0.1;;2.0;;1.6;;;79
1047947;1913.0;27.0;16.0;47.0;31.0;6.1;23.0;458.0;33
997755;2265.0;33.0;15.0;54.0;5.8;7.2;22.0;;62
1041735;539.0;7.5;2.4;11.0;2.0;3.8;1.0;129.0;
1298336;1360.0;0.0;0.0;80.0;80.0;0.0;14.0;;72
1024665;68.0;0.1;0.0;0.1;0.1;0.1;;2.0;109
1015306;1807.0;12.0;3.2;79.0;69.0;7.7;18.0;432.0;50
1037450;1105.0;25.0;17.0;10.0;0.0;0.9;16.0;265.0;
1510549;1577.0;6.8;3.7;65.0;62.0;7.8;;374.0;48
1058800;235.0;0.2;0.0;12.9;12.6;0.5;7.0;;20
1761552;1883.0;16.0;4.0;68.0;29.0;6.9;18.0;450.0;29
2596075;1019.0;26.0;3.0;3.2;1.9;0.5;12.0;248.0;39
1183155;476.0;22.7;2.9;63.5;4.3;4.6;12.0;;72
1110534;1837.0;25.0;2.4;47.0;25.0;6.2;17.0;440.0;75
942539;1719.0;7.0;4.0;75.0;24.0;9.0;12.0;;29
1037344;657.0;15.0;11.0;5.6;1.9;0.0;14.0;157.0;60
1287728;197.0;0.0;0.0;11.0;8.8;0.6;13.0;47.0;71
2024449;992.0;0.0;0.0;97.0;0.0;0.0;2.0;237.0;80
1047855;2200.0;60.0;24.0;0.5;0.5;0.5;13.0;;60
1048028;1556.0;16.0;11.0;51.0;33.0;5.0;23.0;372.0;59
1332437;197.0;0.1;0.0;9.1;9.1;0.6;4.0;47.0;48
1138172;1464.0;30.0;19.7;0.5;0.1;18.5;15.0;350.0;38
1093479;203.0;0.0;0.0;11.0;11.0;0.5;11.0;;107
2067302;1570.0;1.0;0.2;85.0;56.0;3.7;13.0;370.0;69
1118912;187.0;0.0;0.0;11.0;11.0;0.0;15.0;44.0;9
1287054;1659.0;2.9;1.5;82.0;34.0;7.2;10.0;392.0;29
1321885;1962.0;28.0;11.0;46.0;29.0;6.6;22.0;469.0;28
1236346;770.0;12.6;8.9;15.4;11.5;2.2;;184.0;
942516;1686.0;9.6;3.6;72.5;33.0;5.1;15.0;403.0;59
1299906;1708.0;6.2;3.7;77.0;21.0;7.9;10.0;;39
1094320;1148.0;21.0;15.0;5.3;4.0;16.0;18.0;276.0;62
1034399;1444.0;28.0;17.0;0.5;0.5;24.0;16.0;;39
1118156;1669.0;7.1;0.9;67.0;5.8;12.0;7.0;399.0;79
1729385;741.0;5.5;0.7;25.0;2.4;5.2;-1.0;177.0;79
1299450;371.0;2.7;0.4;0.8;0.3;14.9;-1.0;;
2066791;2218.0;29.0;17.5;57.0;51.5;7.7;24.0;530.0;32
2577692;1874.0;18.5;9.9;64.7;43.0;4.9;24.0;448.0;54
1118942;188.0;0.0;0.0;10.0;9.8;0.0;4.0;44.0;18
1000455;515.0;5.0;1.9;8.6;1.5;8.9;-4.0;123.0;83
2561843;2222.0;60.0;15.0;0.5;0.5;0.5;10.0;531.0;48
1286132;821.0;;;;;;;196.0;16
1049440;;;;;;;0.0;;
1005071;217.0;1.0;0.6;6.9;6.9;3.7;-1.0;;70
1037320;1586.0;40.0;26.0;4.0;0.0;0.8;20.0;379.0;23
2413801;758.8;9.2;;1.5;;23.0;;;32
997775;2020.0;22.0;4.8;55.0;3.3;14.0;14.0;;72
1122025;213.0;0.3;0.2;5.3;5.3;6.8;;51.0;
1167057;481.0;4.5;0.4;10.5;3.0;8.0;4.0;115.0;14
1133078;1546.0;17.2;11.7;46.3;4.0;6.2;17.0;370.0;50
1316705;1449.0;12.8;7.9;51.3;9.1;8.2;17.0;357.0;44
1066978;1191.0;4.7;0.7;47.7;5.6;10.4;1.0;;73
1004976;404.0;2.0;1.4;12.6;12.2;6.6;0.0;;76
1191645;84.0;0.1;0.1;1.4;0.0;2.3;0.0;20.0;90
1045503;913.0;7.7;3.5;27.0;2.7;7.6;;;
1285375;1458.0;1.1;0.4;76.0;0.4;6.7;;;26
1134023;371.0;4.2;2.3;8.0;1.7;4.8;1.0;92.0;
1320780;1238.0;6.0;0.5;51.1;6.0;7.5;3.0;296.0;79
1102200;1532.0;14.5;7.6;49.1;20.1;8.3;17.0;;73
352894;1523.0;34.0;0.0;10.0;10.0;3.6;15.0;364.0;
783468;2.0;0.01;0.01;0.1;0.1;0.01;2.0;;
1079657;205.0;0.5;0.01;11.9;9.7;0.5;14.0;49.0;9
2316937;854.0;0.0;0.0;72.0;10.0;0.7;;204.0;
997737;1750.0;11.0;1.7;64.0;0.68;13.0;10.0;;78
1010499;1469.0;1.06;0.25;48.6;1.65;26.4;-1.0;351.0;79
1176855;386.0;2.6;1.7;12.8;12.5;3.2;3.0;;67
1176878;442.0;2.8;1.9;14.9;14.5;4.9;2.0;105.0;38
1200654;2004.0;54.0;15.4;0.1;0.1;0.1;14.0;487.0;58
1271913;1208.0;23.0;16.0;1.0;1.0;20.0;14.0;291.0;36
1112170;331.0;2.2;0.8;10.5;2.5;3.4;2.0;79.0;79
1118998;167.0;0.8;0.0;10.0;9.3;0.0;13.0;40.0;49
1041999;1690.0;6.6;1.0;73.0;12.0;8.8;-2.0;404.0;29
1121945;635.0;4.4;2.9;21.8;21.1;5.2;4.0;;26
1077995;1665.0;6.4;0.6;73.6;9.7;10.0;4.0;398.0;86
1067649;1590.0;3.5;0.5;71.0;1.0;11.0;-5.0;380.0;63
1012455;1009.0;0.1;0.0;59.0;59.0;0.3;11.0;241.1;72
1357506;649.0;4.6;2.6;25.0;20.0;3.0;6.0;155.0;84
1299801;1850.0;50.0;14.0;0.0;0.0;0.0;10.0;;50
1299934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1005094;499.0;4.1;2.7;16.2;15.8;4.1;4.0;;75
1095850;1528.0;2.6;2.0;71.8;4.6;9.1;-2.0;361.0;73
2033466;1617.0;2.0;1.0;84.8;36.5;4.2;;;37
2066833;2535.0;48.0;29.5;32.0;28.0;7.0;18.0;610.0;36
1304983;1700.0;0.0;0.0;100.0;100.0;0.0;15.0;400.0;73
1298144;1544.0;3.5;1.0;73.4;44.8;8.8;13.0;365.0;49
1298880;814.0;18.0;12.0;6.3;3.9;2.4;12.0;;79
1297906;584.0;9.8;2.6;0.5;0.5;13.0;-1.0;;68
1126438;1787.0;12.9;2.0;28.7;1.0;15.6;9.0;427.0;79
1038818;3033.0;;56.0;;0.7;0.6;;725.0;24
2524633;2394.0;39.0;24.0;46.0;45.0;8.6;27.0;575.0;47
1013572;2531.0;45.0;31.0;45.0;44.0;5.2;26.0;605.0;44
997874;2080.0;23.0;12.0;64.0;29.0;6.5;23.0;;40
1522182;729.0;8.8;3.5;20.0;18.0;3.3;6.0;174.0;36
1073549;1089.0;4.5;2.0;46.0;20.0;7.8;4.0;258.0;71
1034647;25.0;0.0;0.0;1.1;0.9;0.0;2.0;;49
1072457;1766.0;21.0;4.1;53.0;28.0;5.7;16.0;422.0;56
1132753;119.0;0.8;0.2;1.1;0.9;3.1;-8.0;29.0;79
2108722;996.0;18.0;13.0;2.0;1.0;17.0;10.0;238.0;44
1097374;992.0;18.0;12.0;1.2;1.2;18.0;9.0;239.0;45
1097255;484.0;3.9;0.4;13.0;2.9;7.0;4.0;115.0;24
1004055;1163.0;4.1;0.4;50.0;7.7;8.6;0.0;278.0;99
1287336;2263.0;34.0;2.8;47.0;0.6;5.9;8.0;526.0;72
2527235;271.0;3.6;2.3;4.7;4.7;3.4;1.0;;66
1251700;2108.0;25.7;17.2;65.4;20.5;6.8;21.0;517.0;65
1275908;197.0;1.6;1.0;4.8;4.8;3.3;-1.0;47.0;64
1095965;935.0;17.0;12.0;1.0;1.0;17.0;8.0;225.0;74
1021428;167.0;0.0;0.0;2.3;0.08;0.5;;40.0;49
1089412;584.0;9.8;2.6;0.3;0.3;12.7;-1.0;140.0;75
1133495;770.0;10.3;;20.5;;2.0;;;95
1299782;1220.0;7.0;4.0;46.0;3.0;8.0;1.0;;73
1357504;682.0;4.5;2.6;27.5;20.4;2.9;7.0;163.0;
1008568;1504.0;1.5;0.2;71.0;4.8;13.0;-2.0;355.0;64
1136340;817.0;12.0;3.2;1.2;0.6;21.0;5.0;196.0;41
1132952;792.0;12.0;4.1;0.5;0.5;20.0;3.0;190.0;41
2526813;390.0;1.9;1.2;14.6;14.3;4.2;3.0;;66
1010838;1648.0;2.2;0.0;87.3;12.1;4.9;;394.0;
1094128;138.0;0.0;0.0;5.0;0.0;2.0;-1.0;;67
2114783;1100.0;17.0;15.0;23.0;20.0;4.0;15.0;260.0;81
1263173;84.0;0.0;0.0;4.6;4.5;0.0;6.0;20.0;53
1298013;2063.0;24.0;10.0;60.0;37.0;7.0;21.0;493.0;26
1298283;2197.0;29.0;10.0;59.0;58.0;5.5;22.0;525.0;25
789111;1941.0;17.5;4.0;64.5;28.0;8.5;12.0;464.0;
1047964;1569.0;4.3;1.3;74.0;56.0;8.5;17.0;371.0;58
946611;1389.0;28.0;19.0;0.5;0.5;20.0;15.0;332.0;39
1320575;1490.0;1.1;;72.8;0.25;11.3;;356.0;122
1288527;650.0;8.0;3.5;0.8;0.8;20.0;13.0;;41
1286435;1365.0;0.0;0.0;79.0;76.0;0.0;13.0;321.0;
2020103;17.0;0.0;0.0;0.9;0.9;0.0;;4.0;
1299715;554.0;10.0;6.5;3.7;3.7;7.1;3.0;;39
1007429;1506.0;4.2;2.4;70.0;2.9;6.8;0.0;360.0;77
2523932;883.0;15.0;6.4;;0.0;;;211.0;13
1277366;749.0;0.4;0.1;71.0;0.1;0.1;;179.0;
1149308;423.0;0.9;0.6;18.0;18.0;4.9;1.0;100.0;
997928;1866.0;15.0;1.8;67.0;26.0;7.5;10.0;446.0;52
1034589;163.0;0.0;0.0;9.3;9.0;0.0;12.0;38.0;49
1287631;537.0;5.3;0.6;15.2;4.9;3.7;1.0;;
1286243;80.0;1.0;0.1;1.4;1.1;0.7;1.0;;107
1755999;2134.0;27.6;16.4;59.1;38.6;5.3;27.0;510.0;31
1167043;465.0;4.0;0.4;10.0;3.0;7.9;4.0;;9
1263175;274.0;0.0;0.0;14.9;14.7;0.2;19.0;;9
2596251;520.0;11.0;5.3;4.1;0.5;3.1;11.0;126.0;50
1007127;2067.0;23.2;17.9;65.6;38.7;4.7;25.0;494.0;
1048824;1572.0;11.9;4.0;60.5;41.2;4.5;20.0;374.0;51
1056379;3766.0;100.0;11.0;0.0;0.0;0.0;11.0;900.0;79
1306305;1778.0;12.0;1.3;73.0;43.0;5.7;14.0;425.0;53
1019671;1029.0;20.0;12.5;6.5;6.0;10.0;16.0;246.0;44
1012314;1186.0;0.2;0.1;61.0;61.0;8.3;14.0;279.0;45
1414607;1134.0;21.0;14.7;0.5;0.5;20.0;14.0;271.0;62
996272;406.0;11.0;0.8;0.4;0.3;0.2;1.0;99.0;34
1044640;109.0;0.0;0.0;6.4;6.3;0.0;9.0;26.0;
1094472;71.0;0.3;0.0;0.7;0.2;2.1;-1.0;17.0;
2324154;438.0;8.1;5.2;6.7;1.3;1.5;;;
1095926;238.0;0.1;0.0;13.5;12.2;0.2;17.0;56.0;54
1096551;196.0;0.0;0.0;11.2;10.0;0.3;12.0;;17
1096549;172.0;0.0;0.0;9.8;9.0;0.3;10.0;;84
1059322;1972.0;20.0;2.0;64.0;1.5;6.6;1.0;470.0;72
1067824;100.0;1.6;1.4;2.4;2.1;0.5;1.0;24.0;73
1128946;669.0;7.0;2.2;0.0;0.0;24.0;5.0;;79
1096448;1898.0;18.5;8.5;61.0;27.0;8.0;16.0;;43
1050190;469.0;2.7;1.0;0.8;0.8;21.0;4.0;112.0;18
1096719;92.0;0.2;0.0;2.9;1.7;0.7;-2.0;22.0;
1096734;180.0;0.6;;7.4;5.3;1.2;;;
1059149;160.0;0.0;0.0;8.7;8.7;0.7;2.0;38.0;57
1299212;141.0;1.5;0.3;2.0;1.5;3.0;-1.0;;84
1287318;1292.0;3.8;2.4;60.0;59.0;7.7;16.0;305.0;81
1004080;1176.0;4.2;0.4;50.0;9.3;8.9;1.0;281.0;74
787613;766.0;10.7;3.0;2.9;1.3;18.4;4.0;183.0;20
1308479;326.0;0.5;0.5;0.8;0.5;18.0;-5.0;78.0;4
2561846;2200.0;60.0;15.0;0.5;0.5;0.5;15.0;540.0;57
1223931;1305.0;20.7;12.5;25.8;24.9;4.5;17.0;312.0;67
1223900;1063.0;14.9;8.2;25.6;20.9;3.9;15.0;255.0;67
1223872;1021.0;15.2;9.7;22.1;20.3;4.2;15.0;244.0;67
1094772;1657.0;5.0;0.5;72.0;3.0;12.0;-2.0;392.0;79
1223838;1041.0;16.4;10.7;21.1;16.8;3.9;15.0;;67
1095805;334.0;0.4;0.1;0.5;0.5;19.0;-5.0;79.0;8
2599818;331.0;2.9;1.3;11.0;0.0;1.6;3.0;79.0;
1322149;1169.0;5.4;0.9;47.0;6.0;8.4;2.0;277.0;73
1176889;390.0;2.2;1.4;14.1;12.7;4.0;20.0;92.0;21
1074851;667.0;10.0;5.3;9.0;1.0;7.3;5.0;160.0;
2596078;1213.0;30.0;3.5;3.0;2.0;0.7;13.0;290.0;39
1067575;79.0;0.5;0.1;3.2;0.5;0.8;9.0;19.0;
1033889;186.0;0.0;0.0;9.4;8.7;0.7;13.0;44.0;56
1137935;1331.0;0.0;0.0;79.5;79.5;0.0;;318.0;108
1320971;1243.0;27.0;19.0;12.0;12.0;2.1;15.0;297.0;
1060278;2089.0;52.0;24.0;3.9;0.8;5.8;21.0;;44
1007277;1636.0;2.8;1.0;78.0;21.2;10.0;;386.0;
1095077;1550.0;20.7;12.5;11.7;0.5;19.8;;375.0;9
1739527;1590.0;2.2;0.8;87.0;83.0;0.0;;380.0;47
1203548;902.0;5.7;3.0;29.0;2.7;11.0;1.0;214.0;
1041065;8.0;0.0;0.1;0.0;0.0;0.08;;2.0;115
1045512;1628.0;3.1;0.71;77.7;0.6;9.0;-6.0;389.0;78
1341315;79.0;0.1;0.1;1.0;1.0;0.2;;19.0;79
1879004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1095468;53.0;0.1;0.0;1.5;1.0;0.1;;13.0;80
1200639;1924.0;52.0;15.0;0.0;0.0;0.0;10.0;468.0;48
1761477;1883.0;16.0;6.0;67.0;30.0;8.0;18.0;450.0;19
2568676;924.0;13.0;9.3;22.0;20.0;3.0;15.0;221.0;77
1049248;1482.0;0.5;0.2;85.0;72.0;0.9;14.0;349.0;
1284636;829.0;10.0;1.6;0.0;0.0;27.0;3.0;198.0;26
1038991;2527.0;57.0;4.7;7.2;4.9;17.0;-3.0;632.0;21
1094849;2204.0;30.0;2.6;55.0;3.8;7.8;8.0;528.0;39
1040825;533.0;6.6;1.2;8.9;2.4;7.4;2.0;128.0;
1297639;2106.0;25.0;17.0;63.0;22.0;5.6;22.0;503.0;62
1097378;1399.0;30.0;21.0;1.0;1.0;16.0;15.0;338.0;67
1133304;352.0;7.1;2.1;0.9;0.9;3.7;;;
1418513;1397.0;0.8;0.1;75.0;26.0;5.2;4.0;334.0;
1191123;1390.0;31.0;22.0;0.0;0.0;16.0;15.0;343.0;47
1191976;891.0;8.7;1.5;22.0;1.3;11.0;2.0;213.0;
1095005;1545.0;3.5;2.1;71.0;68.0;7.1;;366.0;58
1079256;2033.0;23.5;3.2;59.5;39.5;7.9;17.0;486.0;63
1058055;1674.0;;0.0;100.0;97.0;0.0;;400.0;114
1002997;945.0;9.4;5.4;25.6;20.7;5.4;11.0;225.0;
1094806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20
1038863;1255.0;0.0;0.0;75.0;75.0;0.0;;300.0;
1137933;1297.0;0.0;0.0;77.0;77.0;0.0;;310.0;93
2524176;465.0;3.2;;14.3;;6.1;;;75
2686400;21.0;0.2;0.2;0.5;0.5;0.5;2.0;5.0;109
1182343;1226.0;8.0;5.0;48.0;20.0;7.0;14.0;293.0;
1095239;300.0;2.69;1.33;10.1;1.12;1.43;;;
1049280;2477.0;46.4;5.6;13.4;5.4;24.9;3.0;592.0;
1097414;484.0;4.5;2.9;14.4;14.0;4.3;4.0;;67
1070999;687.0;7.5;2.7;18.0;1.5;5.8;4.0;164.0;64
1095355;1549.0;21.8;13.8;36.7;1.4;6.1;16.0;371.0;60
1124093;3700.0;100.0;8.0;0.0;;0.0;;900.0;69
1005072;217.0;1.0;0.6;6.9;6.9;3.7;-1.0;;71
1253961;318.0;1.0;0.3;8.8;1.1;5.4;-6.0;76.0;98
1118241;1741.0;16.0;1.5;62.0;35.0;4.9;13.0;;59
1118502;1987.0;19.6;5.8;63.9;25.7;8.7;13.0;475.0;68
1057987;1700.0;0.0;0.0;100.0;100.0;0.0;15.0;400.0;114
1060136;2220.0;60.0;15.0;0.0;0.0;0.0;10.0;540.0;60
1112082;364.0;3.7;1.5;6.4;0.8;6.0;2.0;87.0;35
1277348;1635.0;0.1;0.0;96.0;76.0;0.2;14.0;391.0;55
1025209;488.0;2.8;1.0;0.6;0.6;22.0;3.0;;
780743;381.0;1.4;0.9;14.6;13.8;3.4;2.0;91.0;68
1096508;2340.0;36.4;25.9;48.4;45.5;8.1;24.0;562.0;47
1190658;483.0;3.0;;0.9;;21.0;;;17
997855;2090.0;23.0;14.5;68.0;43.0;6.0;27.0;500.0;40
1277270;720.0;0.2;0.1;68.0;0.1;1.1;;172.0;
2109507;991.0;0.4;0.4;95.8;0.0;0.1;0.0;237.0;
1060437;2117.0;26.0;15.0;61.0;47.0;5.0;24.0;506.0;50
1136350;1443.0;38.0;15.0;0.0;0.0;0.0;15.0;345.0;50
1067079;1549.0;14.5;6.1;50.2;12.0;8.5;14.0;393.0;38
1201828;1218.0;14.1;;27.1;;12.6;;291.0;
2109519;1669.0;0.2;0.0;97.0;90.7;0.1;14.0;393.0;47
1034613;117.0;0.0;0.0;6.5;6.3;0.1;9.0;28.0;49
1417825;1305.0;9.8;1.2;40.5;0.8;9.8;-1.0;312.0;87
1071935;808.0;6.89;2.32;20.1;2.32;11.6;3.0;193.0;
1067645;1536.0;12.0;5.6;30.0;16.0;35.0;8.0;367.0;
1300029;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;
1358290;757.0;7.8;1.1;15.0;2.1;12.0;0.0;181.0;15
1005117;180.0;0.4;0.3;5.5;5.5;4.2;-1.0;;76
1298985;1137.0;23.0;16.0;0.8;0.8;16.0;18.0;;51
1059087;431.0;2.0;0.7;1.0;0.5;20.0;3.0;;39
1333105;512.0;6.0;3.8;16.0;16.0;0.6;4.0;122.0;81
1021482;249.0;0.0;0.0;5.9;2.3;0.6;;60.0;39
1018673;;;;;;;0.0;;
1122297;791.0;8.3;0.9;16.0;1.6;12.0;-1.0;189.0;15
1786235;1490.0;20.2;8.9;37.7;15.4;5.7;18.0;;
1096433;1380.0;1.5;0.5;70.0;24.0;6.8;4.0;326.0;41
1025214;500.0;3.5;1.3;0.8;0.8;21.0;3.0;;27
1042983;;;;;;;0.0;;
1026194;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;
1533879;2213.0;30.0;3.0;57.0;0.1;6.0;11.0;529.0;67
1060839;1634.0;1.5;0.4;82.0;17.0;9.4;8.0;385.0;29
1092628;;;;;;;0.0;;
1358379;168.0;0.1;0.1;5.5;5.2;4.3;-1.0;;
1234639;709.0;10.0;;0.5;;19.0;;170.0;
